,Date (HE),Price ($),30Ravg ($),AIL Demand (MW)
580,03/25/2022 06,72.1,73.58,9529.0
581,03/25/2022 07,89.99,73.62,9881.0
582,03/25/2022 08,80.02,73.61,10263.0
583,03/25/2022 09,75.88,73.6,10378.0
584,03/25/2022 10,74.46,73.6,10408.0
585,03/25/2022 11,78.31,73.63,10415.0
586,03/25/2022 12,74.36,73.64,10389.0
587,03/25/2022 13,73.32,73.65,10332.0
588,03/25/2022 14,73.16,73.64,10291.0
589,03/25/2022 15,71.57,73.62,10210.0
590,03/25/2022 16,71.57,73.61,10132.0
591,03/25/2022 17,72.22,73.59,10161.0
592,03/25/2022 18,63.41,73.57,10145.0
593,03/25/2022 19,53.45,73.54,10054.0
594,03/25/2022 20,55.23,73.48,10080.0
595,03/25/2022 21,59.93,73.45,10230.0
596,03/25/2022 22,59.77,73.42,10110.0
597,03/25/2022 23,66.17,73.41,9894.0
598,03/25/2022 24,71.92,73.42,9648.0
599,03/26/2022 01,59.67,73.41,9413.0
600,03/26/2022 02,54.86,73.4,9326.0
601,03/26/2022 03,54.56,73.39,9299.0
602,03/26/2022 04,55.14,73.38,9275.0
603,03/26/2022 05,56.19,73.36,9287.0
604,03/26/2022 06,63.95,73.36,9312.0
605,03/26/2022 07,71.38,73.36,9442.0
606,03/26/2022 08,67.38,73.09,9639.0
607,03/26/2022 09,73.21,73.07,9811.0
608,03/26/2022 10,73.26,72.98,9957.0
609,03/26/2022 11,74.76,72.88,10002.0
610,03/26/2022 12,67.85,72.76,9944.0
611,03/26/2022 13,73.48,72.71,9857.0
612,03/26/2022 14,74.08,72.62,9774.0
613,03/26/2022 15,72.87,72.54,9769.0
614,03/26/2022 16,72.73,72.48,9764.0
615,03/26/2022 17,73.94,72.34,9843.0
616,03/26/2022 18,74.45,72.13,9933.0
617,03/26/2022 19,74.84,71.85,9910.0
618,03/26/2022 20,68.28,71.05,9906.0
619,03/26/2022 21,68.11,70.79,10014.0
620,03/26/2022 22,63.91,70.73,9960.0
621,03/26/2022 23,56.0,70.69,9770.0
622,03/26/2022 24,73.13,70.69,9449.0
623,03/27/2022 01,69.45,70.71,9299.0
624,03/27/2022 02,60.0,70.71,9163.0
625,03/27/2022 03,59.45,70.72,9086.0
626,03/27/2022 04,53.25,70.72,9070.0
627,03/27/2022 05,60.58,70.74,9086.0
628,03/27/2022 06,73.36,70.78,9143.0
629,03/27/2022 07,76.99,70.83,9262.0
630,03/27/2022 08,71.15,70.85,9303.0
631,03/27/2022 09,70.3,70.87,9434.0
632,03/27/2022 10,71.21,70.86,9585.0
633,03/27/2022 11,75.18,70.86,9651.0
634,03/27/2022 12,77.55,70.88,9700.0
635,03/27/2022 13,72.88,70.87,9649.0
636,03/27/2022 14,73.5,70.87,9593.0
637,03/27/2022 15,72.38,70.88,9533.0
638,03/27/2022 16,73.32,70.89,9546.0
639,03/27/2022 17,74.89,70.9,9615.0
640,03/27/2022 18,74.35,70.92,9660.0
641,03/27/2022 19,74.94,70.93,9637.0
642,03/27/2022 20,75.05,70.94,9666.0
643,03/27/2022 21,76.14,70.97,9810.0
644,03/27/2022 22,75.53,71.01,9710.0
645,03/27/2022 23,71.25,71.02,9522.0
646,03/27/2022 24,75.74,71.05,9291.0
647,03/28/2022 01,75.42,71.09,9138.0
648,03/28/2022 02,76.56,71.14,9079.0
649,03/28/2022 03,79.57,71.19,9030.0
650,03/28/2022 04,82.22,71.24,9034.0
651,03/28/2022 05,78.91,71.28,9052.0
652,03/28/2022 06,87.2,71.33,9232.0
653,03/28/2022 07,246.38,71.62,9585.0
654,03/28/2022 08,88.68,71.68,9964.0
655,03/28/2022 09,177.8,71.84,10205.0
656,03/28/2022 10,288.09,72.16,10188.0
657,03/28/2022 11,272.63,72.45,10214.0
658,03/28/2022 12,247.37,72.69,10217.0
659,03/28/2022 13,87.84,72.72,10265.0
660,03/28/2022 14,82.38,72.75,10251.0
661,03/28/2022 15,75.1,72.78,10189.0
662,03/28/2022 16,75.73,72.81,10210.0
663,03/28/2022 17,74.95,72.83,10240.0
664,03/28/2022 18,70.0,72.83,10324.0
665,03/28/2022 19,54.1,72.82,10203.0
666,03/28/2022 20,47.4,72.79,10107.0
667,03/28/2022 21,61.55,72.79,10202.0
668,03/28/2022 22,73.12,72.8,10066.0
669,03/28/2022 23,73.38,72.81,9776.0
670,03/28/2022 24,75.21,72.84,9555.0
671,03/29/2022 01,67.72,72.86,9361.0
672,03/29/2022 02,72.59,72.9,9232.0
673,03/29/2022 03,70.0,72.94,9137.0
674,03/29/2022 04,65.14,72.98,9123.0
675,03/29/2022 05,58.89,73.01,9167.0
676,03/29/2022 06,72.79,73.06,9365.0
677,03/29/2022 07,138.43,73.19,9754.0
678,03/29/2022 08,188.94,73.39,10010.0
679,03/29/2022 09,200.0,73.58,10064.0
680,03/29/2022 10,200.0,73.78,10085.0
681,03/29/2022 11,139.73,73.89,10011.0
682,03/29/2022 12,239.56,74.13,9893.0
683,03/29/2022 13,82.65,74.15,9859.0
684,03/29/2022 14,82.54,74.18,9853.0
685,03/29/2022 15,82.81,74.23,9804.0
686,03/29/2022 16,80.6,74.29,9776.0
687,03/29/2022 17,82.18,74.34,9773.0
688,03/29/2022 18,144.86,74.47,9780.0
689,03/29/2022 19,175.53,74.64,9648.0
690,03/29/2022 20,291.91,74.95,9687.0
691,03/29/2022 21,257.64,75.21,9872.0
692,03/29/2022 22,105.4,75.26,9813.0
693,03/29/2022 23,74.48,75.28,9598.0
694,03/29/2022 24,74.64,75.31,9323.0
695,03/30/2022 01,51.5,75.3,9142.0
696,03/30/2022 02,39.47,75.29,9009.0
697,03/30/2022 03,39.02,75.28,9023.0
698,03/30/2022 04,39.02,75.28,9009.0
699,03/30/2022 05,39.02,75.28,9099.0
700,03/30/2022 06,41.88,75.26,9275.0
701,03/30/2022 07,58.24,75.26,9673.0
702,03/30/2022 08,59.86,75.24,10018.0
703,03/30/2022 09,63.54,75.23,10145.0
704,03/30/2022 10,58.76,75.21,10172.0
705,03/30/2022 11,56.32,75.2,10135.0
706,03/30/2022 12,55.0,75.19,10113.0
707,03/30/2022 13,64.07,75.19,10085.0
708,03/30/2022 14,72.67,75.22,10123.0
709,03/30/2022 15,71.48,75.24,10122.0
710,03/30/2022 16,71.09,75.25,10134.0
711,03/30/2022 17,67.99,75.26,10155.0
712,03/30/2022 18,65.28,75.26,10148.0
713,03/30/2022 19,57.32,75.24,10030.0
714,03/30/2022 20,71.88,75.23,9979.0
715,03/30/2022 21,58.7,75.21,10116.0
716,03/30/2022 22,51.69,75.18,9993.0
717,03/30/2022 23,46.96,75.14,9697.0
718,03/30/2022 24,46.99,75.11,9481.0
719,03/31/2022 01,58.06,75.06,9322.0
720,03/31/2022 02,58.62,75.04,9257.0
721,03/31/2022 03,62.74,75.03,9116.0
722,03/31/2022 04,66.98,75.02,9061.0
723,03/31/2022 05,67.0,75.02,9079.0
724,03/31/2022 06,71.37,75.01,9132.0
725,03/31/2022 07,132.5,75.1,9434.0
726,03/31/2022 08,271.78,75.35,9854.0
727,03/31/2022 09,153.21,75.46,10030.0
728,03/31/2022 10,79.25,75.47,10092.0
729,03/31/2022 11,66.93,75.46,10165.0
730,03/31/2022 12,70.16,75.47,10173.0
731,03/31/2022 13,72.02,75.48,10139.0
732,03/31/2022 14,74.33,75.49,10080.0
733,03/31/2022 15,75.03,75.51,10071.0
734,03/31/2022 16,69.2,75.52,10042.0
735,03/31/2022 17,56.76,75.52,10052.0
736,03/31/2022 18,52.93,75.51,10075.0
737,03/31/2022 19,53.06,75.5,9943.0
738,03/31/2022 20,64.3,75.51,9905.0
739,03/31/2022 21,73.58,75.52,10007.0
740,03/31/2022 22,74.35,75.53,9942.0
741,03/31/2022 23,81.86,75.55,9670.0
742,03/31/2022 24,110.96,75.61,9423.0
743,04/01/2022 01,109.23,75.67,9229.0
744,04/01/2022 02,77.55,75.7,9115.0
745,04/01/2022 03,74.26,75.71,9050.0
746,04/01/2022 04,70.46,75.65,9043.0
747,04/01/2022 05,57.25,75.62,9091.0
748,04/01/2022 06,51.31,75.59,9219.0
749,04/01/2022 07,80.37,75.6,9557.0
750,04/01/2022 08,64.23,75.51,9848.0
751,04/01/2022 09,79.25,75.52,9949.0
752,04/01/2022 10,78.22,75.52,9931.0
753,04/01/2022 11,69.19,75.46,9829.0
754,04/01/2022 12,71.78,75.38,9791.0
755,04/01/2022 13,83.88,75.23,9839.0
756,04/01/2022 14,102.28,75.01,9876.0
757,04/01/2022 15,92.49,74.78,9834.0
758,04/01/2022 16,74.26,74.54,9775.0
759,04/01/2022 17,72.5,74.25,9759.0
760,04/01/2022 18,74.58,73.96,9751.0
761,04/01/2022 19,71.35,73.63,9671.0
762,04/01/2022 20,70.84,73.31,9711.0
763,04/01/2022 21,61.97,73.08,9840.0
764,04/01/2022 22,57.08,72.91,9809.0
765,04/01/2022 23,60.41,72.79,9633.0
766,04/01/2022 24,62.41,72.78,9428.0
767,04/02/2022 01,64.63,72.72,9257.0
768,04/02/2022 02,59.92,72.7,9145.0
769,04/02/2022 03,63.76,72.69,9074.0
770,04/02/2022 04,65.28,72.68,9058.0
771,04/02/2022 05,69.0,72.68,9082.0
772,04/02/2022 06,74.05,72.69,9164.0
773,04/02/2022 07,77.91,72.69,9329.0
774,04/02/2022 08,70.51,72.62,9429.0
775,04/02/2022 09,79.44,72.5,9618.0
776,04/02/2022 10,96.59,72.27,9737.0
777,04/02/2022 11,150.1,72.09,9749.0
778,04/02/2022 12,108.74,71.88,9734.0
779,04/02/2022 13,86.1,71.59,9728.0
780,04/02/2022 14,80.95,71.33,9679.0
781,04/02/2022 15,75.21,71.11,9614.0
782,04/02/2022 16,80.67,70.94,9638.0
783,04/02/2022 17,76.54,70.72,9689.0
784,04/02/2022 18,73.32,70.49,9698.0
785,04/02/2022 19,64.21,70.29,9649.0
786,04/02/2022 20,70.63,70.09,9614.0
787,04/02/2022 21,83.18,70.01,9676.0
788,04/02/2022 22,86.8,69.9,9674.0
789,04/02/2022 23,76.62,69.89,9550.0
790,04/02/2022 24,97.26,69.92,9285.0
791,04/03/2022 01,144.96,69.98,9107.0
792,04/03/2022 02,78.57,69.98,9018.0
793,04/03/2022 03,64.45,69.96,9030.0
794,04/03/2022 04,61.44,69.94,9029.0
795,04/03/2022 05,63.48,69.95,9035.0
796,04/03/2022 06,72.83,69.96,9107.0
797,04/03/2022 07,80.71,69.96,9218.0
798,04/03/2022 08,78.69,69.95,9264.0
799,04/03/2022 09,80.31,69.95,9401.0
800,04/03/2022 10,80.23,69.95,9498.0
801,04/03/2022 11,79.39,69.94,9634.0
802,04/03/2022 12,78.81,69.93,9688.0
803,04/03/2022 13,74.93,69.92,9699.0
804,04/03/2022 14,71.49,69.91,9693.0
805,04/03/2022 15,70.47,69.9,9616.0
806,04/03/2022 16,62.89,69.89,9634.0
807,04/03/2022 17,63.29,69.87,9734.0
808,04/03/2022 18,78.49,69.87,9750.0
809,04/03/2022 19,81.1,69.87,9648.0
810,04/03/2022 20,86.56,69.88,9754.0
811,04/03/2022 21,94.3,69.91,9831.0
812,04/03/2022 22,91.09,69.93,9757.0
813,04/03/2022 23,75.71,69.92,9560.0
814,04/03/2022 24,53.64,69.88,9282.0
815,04/04/2022 01,47.6,69.83,9111.0
816,04/04/2022 02,58.04,69.81,9042.0
817,04/04/2022 03,65.37,69.78,9034.0
818,04/04/2022 04,72.56,69.79,9015.0
819,04/04/2022 05,89.01,69.81,9043.0
820,04/04/2022 06,90.16,69.82,9221.0
821,04/04/2022 07,134.67,69.89,9578.0
822,04/04/2022 08,119.3,69.94,9887.0
823,04/04/2022 09,262.48,70.2,9909.0
824,04/04/2022 10,197.62,70.37,9943.0
825,04/04/2022 11,86.29,70.38,9969.0
826,04/04/2022 12,53.15,70.34,9933.0
827,04/04/2022 13,46.34,70.29,9923.0
828,04/04/2022 14,48.77,70.26,9948.0
829,04/04/2022 15,50.84,70.24,9973.0
830,04/04/2022 16,59.53,70.24,9971.0
831,04/04/2022 17,75.24,70.26,9943.0
832,04/04/2022 18,52.02,70.23,9928.0
833,04/04/2022 19,56.94,70.19,9894.0
834,04/04/2022 20,78.97,70.18,9882.0
835,04/04/2022 21,104.24,70.21,9933.0
836,04/04/2022 22,86.16,70.21,9884.0
837,04/04/2022 23,72.35,70.21,9762.0
838,04/04/2022 24,75.99,70.22,9506.0
839,04/05/2022 01,67.66,70.22,9322.0
840,04/05/2022 02,64.6,70.25,9278.0
841,04/05/2022 03,62.96,70.25,9171.0
842,04/05/2022 04,71.2,70.27,9101.0
843,04/05/2022 05,73.58,70.3,9047.0
844,04/05/2022 06,78.02,70.34,9183.0
845,04/05/2022 07,91.71,70.39,9590.0
846,04/05/2022 08,86.66,70.41,9874.0
847,04/05/2022 09,83.69,70.44,9922.0
848,04/05/2022 10,77.8,70.45,9935.0
849,04/05/2022 11,59.89,70.46,9917.0
850,04/05/2022 12,53.43,70.46,9912.0
851,04/05/2022 13,55.85,70.45,9912.0
852,04/05/2022 14,56.11,70.45,9937.0
853,04/05/2022 15,58.45,70.45,9948.0
854,04/05/2022 16,57.21,70.45,9928.0
855,04/05/2022 17,60.46,70.47,9970.0
856,04/05/2022 18,66.8,70.49,9948.0
857,04/05/2022 19,63.59,70.5,9848.0
858,04/05/2022 20,116.71,70.61,9877.0
859,04/05/2022 21,142.07,70.75,9944.0
860,04/05/2022 22,240.56,71.04,9791.0
861,04/05/2022 23,133.83,71.17,9553.0
862,04/05/2022 24,128.57,71.29,9281.0
863,04/06/2022 01,91.63,71.36,9082.0
864,04/06/2022 02,91.3,71.44,8985.0
865,04/06/2022 03,81.05,71.5,8929.0
866,04/06/2022 04,70.6,71.55,8983.0
867,04/06/2022 05,63.58,71.59,9065.0
868,04/06/2022 06,62.81,71.62,9237.0
869,04/06/2022 07,83.18,71.67,9628.0
870,04/06/2022 08,73.71,71.72,9881.0
871,04/06/2022 09,76.15,71.75,9927.0
872,04/06/2022 10,85.99,71.8,9870.0
873,04/06/2022 11,92.33,71.84,9879.0
874,04/06/2022 12,91.82,71.91,9854.0
875,04/06/2022 13,85.68,71.97,9884.0
876,04/06/2022 14,75.81,72.01,9929.0
877,04/06/2022 15,67.11,72.03,9892.0
878,04/06/2022 16,63.54,72.03,9826.0
879,04/06/2022 17,66.48,72.04,9851.0
880,04/06/2022 18,77.81,72.06,9875.0
881,04/06/2022 19,82.81,72.08,9746.0
882,04/06/2022 20,354.31,72.49,9664.0
883,04/06/2022 21,394.73,72.95,9651.0
884,04/06/2022 22,308.59,73.29,9643.0
885,04/06/2022 23,523.69,73.93,9405.0
886,04/06/2022 24,718.47,74.84,9131.0
887,04/07/2022 01,311.93,75.19,8923.0
888,04/07/2022 02,288.24,75.5,8827.0
889,04/07/2022 03,406.26,75.98,8820.0
890,04/07/2022 04,238.56,76.24,8782.0
891,04/07/2022 05,298.98,76.6,8847.0
892,04/07/2022 06,404.49,77.1,9003.0
893,04/07/2022 07,623.11,77.89,9284.0
894,04/07/2022 08,329.56,78.26,9514.0
895,04/07/2022 09,201.67,78.48,9645.0
896,04/07/2022 10,143.75,78.6,9734.0
897,04/07/2022 11,95.86,78.64,9819.0
898,04/07/2022 12,92.59,78.67,9816.0
899,04/07/2022 13,99.48,78.71,9767.0
900,04/07/2022 14,178.66,78.85,9787.0
901,04/07/2022 15,120.0,78.91,9782.0
902,04/07/2022 16,95.38,78.93,9823.0
903,04/07/2022 17,89.73,78.95,9931.0
904,04/07/2022 18,291.23,79.24,9926.0
905,04/07/2022 19,105.22,79.28,9851.0
906,04/07/2022 20,96.38,79.3,9843.0
907,04/07/2022 21,98.57,79.33,9953.0
908,04/07/2022 22,100.89,79.37,9927.0
909,04/07/2022 23,96.84,79.4,9723.0
910,04/07/2022 24,87.97,79.41,9389.0
911,04/08/2022 01,73.19,79.37,9227.0
912,04/08/2022 02,66.02,79.35,9129.0
913,04/08/2022 03,69.12,79.35,9121.0
914,04/08/2022 04,69.04,79.35,9124.0
915,04/08/2022 05,88.16,79.37,9186.0
916,04/08/2022 06,88.27,79.39,9299.0
917,04/08/2022 07,97.42,79.41,9613.0
918,04/08/2022 08,112.5,79.4,9966.0
919,04/08/2022 09,273.89,79.65,10051.0
920,04/08/2022 10,384.7,80.05,10052.0
921,04/08/2022 11,137.62,80.13,10079.0
922,04/08/2022 12,78.73,80.13,10114.0
923,04/08/2022 13,67.12,80.12,10110.0
924,04/08/2022 14,65.77,80.11,10061.0
925,04/08/2022 15,66.48,80.12,10061.0
926,04/08/2022 16,65.63,80.11,9998.0
927,04/08/2022 17,66.35,80.1,9981.0
928,04/08/2022 18,67.15,80.09,9920.0
929,04/08/2022 19,72.57,80.08,9848.0
930,04/08/2022 20,73.83,80.08,9817.0
931,04/08/2022 21,85.42,80.12,9917.0
932,04/08/2022 22,84.8,80.18,9812.0
933,04/08/2022 23,70.36,80.23,9599.0
934,04/08/2022 24,65.04,80.27,9382.0
935,04/09/2022 01,64.61,80.31,9175.0
936,04/09/2022 02,65.31,80.34,9079.0
937,04/09/2022 03,63.88,80.38,9037.0
938,04/09/2022 04,60.35,80.41,9024.0
939,04/09/2022 05,62.3,80.45,9014.0
940,04/09/2022 06,76.29,80.5,9033.0
941,04/09/2022 07,91.59,80.58,9113.0
942,04/09/2022 08,91.37,80.62,9273.0
943,04/09/2022 09,97.32,80.69,9530.0
944,04/09/2022 10,92.48,80.77,9733.0
945,04/09/2022 11,90.98,80.85,9855.0
946,04/09/2022 12,96.64,80.92,9884.0
947,04/09/2022 13,87.43,80.97,9827.0
948,04/09/2022 14,66.15,80.97,9778.0
949,04/09/2022 15,66.0,80.97,9756.0
950,04/09/2022 16,66.23,80.96,9757.0
951,04/09/2022 17,91.66,80.84,9782.0
952,04/09/2022 18,92.97,80.81,9809.0
953,04/09/2022 19,121.43,80.84,9754.0
954,04/09/2022 20,109.02,80.88,9709.0
955,04/09/2022 21,298.34,81.18,9696.0
956,04/09/2022 22,506.57,81.76,9624.0
957,04/09/2022 23,388.27,82.17,9431.0
958,04/09/2022 24,264.86,82.43,9183.0
959,04/10/2022 01,157.51,82.49,9072.0
960,04/10/2022 02,123.19,82.55,8975.0
961,04/10/2022 03,88.81,82.57,8978.0
962,04/10/2022 04,115.94,82.63,8971.0
963,04/10/2022 05,117.94,82.68,9000.0
964,04/10/2022 06,204.93,82.86,9006.0
965,04/10/2022 07,323.67,83.21,9025.0
966,04/10/2022 08,102.12,83.24,9146.0
967,04/10/2022 09,117.48,83.3,9417.0
968,04/10/2022 10,144.51,83.43,9582.0
969,04/10/2022 11,93.17,83.5,9757.0
970,04/10/2022 12,88.23,83.57,9788.0
971,04/10/2022 13,79.66,83.64,9828.0
972,04/10/2022 14,80.08,83.7,9827.0
973,04/10/2022 15,66.0,83.71,9809.0
974,04/10/2022 16,68.67,83.74,9807.0
975,04/10/2022 17,79.71,83.77,9889.0
976,04/10/2022 18,94.51,83.83,9995.0
977,04/10/2022 19,103.24,83.91,9943.0
978,04/10/2022 20,106.43,83.98,9930.0
979,04/10/2022 21,154.72,84.11,9985.0
980,04/10/2022 22,135.12,84.21,9890.0
981,04/10/2022 23,100.81,84.25,9698.0
982,04/10/2022 24,96.51,84.31,9479.0
983,04/11/2022 01,96.43,84.38,9296.0
984,04/11/2022 02,93.69,84.43,9184.0
985,04/11/2022 03,96.44,84.5,9156.0
986,04/11/2022 04,96.2,84.58,9163.0
987,04/11/2022 05,114.52,84.68,9245.0
988,04/11/2022 06,358.45,85.1,9270.0
989,04/11/2022 07,464.32,85.68,9525.0
990,04/11/2022 08,513.94,86.32,9756.0
991,04/11/2022 09,331.97,86.7,9951.0
992,04/11/2022 10,172.73,86.87,10111.0
993,04/11/2022 11,104.78,86.94,10154.0
994,04/11/2022 12,93.75,87.02,10216.0
995,04/11/2022 13,68.03,87.06,10160.0
996,04/11/2022 14,66.16,87.09,10160.0
997,04/11/2022 15,66.02,87.08,10132.0
998,04/11/2022 16,65.45,87.07,10104.0
999,04/11/2022 17,67.95,87.06,10084.0
1000,04/11/2022 18,67.83,87.06,10146.0
1001,04/11/2022 19,66.06,87.05,10069.0
1002,04/11/2022 20,66.29,87.03,10122.0
1003,04/11/2022 21,87.14,87.0,10160.0
1004,04/11/2022 22,83.74,86.95,10110.0
1005,04/11/2022 23,67.27,86.94,9913.0
1006,04/11/2022 24,65.75,86.93,9677.0
1007,04/12/2022 01,70.35,86.9,9524.0
1008,04/12/2022 02,69.79,86.9,9412.0
1009,04/12/2022 03,71.44,86.91,9325.0
1010,04/12/2022 04,72.4,86.91,9356.0
1011,04/12/2022 05,79.3,86.93,9403.0
1012,04/12/2022 06,82.57,86.94,9543.0
1013,04/12/2022 07,88.61,86.96,9865.0
1014,04/12/2022 08,96.02,86.99,10115.0
1015,04/12/2022 09,88.67,87.02,10155.0
1016,04/12/2022 10,80.03,87.03,10192.0
1017,04/12/2022 11,71.29,87.03,10228.0
1018,04/12/2022 12,69.42,87.03,10303.0
1019,04/12/2022 13,73.57,87.03,10316.0
1020,04/12/2022 14,72.77,87.04,10296.0
1021,04/12/2022 15,76.46,87.05,10257.0
1022,04/12/2022 16,80.04,87.07,10249.0
1023,04/12/2022 17,88.56,87.11,10327.0
1024,04/12/2022 18,89.22,87.14,10319.0
1025,04/12/2022 19,84.22,87.16,10239.0
1026,04/12/2022 20,96.08,87.2,10225.0
1027,04/12/2022 21,100.57,87.24,10239.0
1028,04/12/2022 22,102.71,87.29,10186.0
1029,04/12/2022 23,98.31,87.35,9937.0
1030,04/12/2022 24,98.58,87.41,9655.0
1031,04/13/2022 01,103.25,87.44,9455.0
1032,04/13/2022 02,94.68,87.47,9383.0
1033,04/13/2022 03,92.01,87.51,9322.0
1034,04/13/2022 04,95.55,87.55,9359.0
1035,04/13/2022 05,97.4,87.61,9418.0
1036,04/13/2022 06,155.37,87.75,9556.0
1037,04/13/2022 07,391.52,88.2,9789.0
1038,04/13/2022 08,303.53,88.52,9991.0
1039,04/13/2022 09,258.65,88.78,10169.0
1040,04/13/2022 10,102.15,88.81,10270.0
1041,04/13/2022 11,108.2,88.85,10287.0
1042,04/13/2022 12,90.58,88.89,10307.0
1043,04/13/2022 13,87.69,88.91,10308.0
1044,04/13/2022 14,90.53,88.95,10272.0
1045,04/13/2022 15,81.1,88.99,10203.0
1046,04/13/2022 16,93.52,89.05,10280.0
1047,04/13/2022 17,106.33,89.13,10260.0
1048,04/13/2022 18,111.47,89.22,10196.0
1049,04/13/2022 19,118.24,89.31,10135.0
1050,04/13/2022 20,234.68,89.56,10039.0
1051,04/13/2022 21,291.47,89.88,10037.0
1052,04/13/2022 22,216.42,90.09,10068.0
1053,04/13/2022 23,222.47,90.32,9811.0
1054,04/13/2022 24,134.72,90.43,9602.0
1055,04/14/2022 01,218.13,90.66,9347.0
1056,04/14/2022 02,169.45,90.8,9315.0
1057,04/14/2022 03,124.78,90.83,9294.0
1058,04/14/2022 04,154.28,90.9,9317.0
1059,04/14/2022 05,223.59,91.09,9299.0
1060,04/14/2022 06,178.51,91.17,9414.0
1061,04/14/2022 07,223.49,91.38,9778.0
1062,04/14/2022 08,183.56,91.55,10116.0
1063,04/14/2022 09,281.09,91.85,10212.0
1064,04/14/2022 10,111.65,91.92,10258.0
1065,04/14/2022 11,108.56,91.99,10268.0
1066,04/14/2022 12,100.69,92.05,10276.0
1067,04/14/2022 13,101.22,92.12,10261.0
1068,04/14/2022 14,105.42,92.2,10272.0
1069,04/14/2022 15,104.71,92.26,10254.0
1070,04/14/2022 16,108.32,92.33,10222.0
1071,04/14/2022 17,120.88,92.42,10248.0
1072,04/14/2022 18,159.44,92.56,10185.0
1073,04/14/2022 19,196.07,92.74,10089.0
1074,04/14/2022 20,181.85,92.92,10089.0
1075,04/14/2022 21,223.43,93.11,10149.0
1076,04/14/2022 22,216.57,93.32,10041.0
1077,04/14/2022 23,130.09,93.41,9823.0
1078,04/14/2022 24,139.83,93.54,9604.0
1079,04/15/2022 01,114.04,93.63,9400.0
1080,04/15/2022 02,114.51,93.71,9292.0
1081,04/15/2022 03,115.04,93.81,9224.0
1082,04/15/2022 04,115.54,93.9,9237.0
1083,04/15/2022 05,115.91,94.0,9236.0
1084,04/15/2022 06,132.93,94.13,9291.0
1085,04/15/2022 07,113.79,94.19,9387.0
1086,04/15/2022 08,102.26,94.24,9518.0
1087,04/15/2022 09,158.12,94.37,9654.0
1088,04/15/2022 10,332.11,94.76,9710.0
1089,04/15/2022 11,200.44,94.97,9710.0
1090,04/15/2022 12,125.0,95.07,9783.0
1091,04/15/2022 13,118.26,95.16,9783.0
1092,04/15/2022 14,205.58,95.35,9821.0
1093,04/15/2022 15,212.87,95.56,9765.0
1094,04/15/2022 16,176.31,95.71,9698.0
1095,04/15/2022 17,167.23,95.85,9799.0
1096,04/15/2022 18,166.34,95.97,9783.0
1097,04/15/2022 19,134.43,96.07,9715.0
1098,04/15/2022 20,196.9,96.25,9636.0
1099,04/15/2022 21,232.0,96.38,9659.0
1100,04/15/2022 22,175.55,96.53,9668.0
1101,04/15/2022 23,184.5,96.71,9506.0
1102,04/15/2022 24,217.72,96.94,9269.0
1103,04/16/2022 01,124.25,97.05,9101.0
1104,04/16/2022 02,110.0,97.14,9031.0
1105,04/16/2022 03,110.14,97.23,9005.0
1106,04/16/2022 04,109.41,97.3,8955.0
1107,04/16/2022 05,93.73,97.36,9010.0
1108,04/16/2022 06,96.07,97.42,9059.0
1109,04/16/2022 07,109.06,97.48,9165.0
1110,04/16/2022 08,102.7,97.39,9271.0
1111,04/16/2022 09,104.36,97.43,9489.0
1112,04/16/2022 10,101.31,97.48,9605.0
1113,04/16/2022 11,89.43,97.51,9681.0
1114,04/16/2022 12,80.68,97.54,9749.0
1115,04/16/2022 13,83.84,97.57,9711.0
1116,04/16/2022 14,84.01,97.61,9668.0
1117,04/16/2022 15,79.8,97.65,9626.0
1118,04/16/2022 16,70.54,97.66,9630.0
1119,04/16/2022 17,78.94,97.68,9727.0
1120,04/16/2022 18,82.07,97.7,9768.0
1121,04/16/2022 19,89.04,97.75,9709.0
1122,04/16/2022 20,82.91,97.78,9636.0
1123,04/16/2022 21,90.89,97.81,9771.0
1124,04/16/2022 22,99.67,97.86,9779.0
1125,04/16/2022 23,89.45,97.92,9618.0
1126,04/16/2022 24,92.51,98.0,9397.0
1127,04/17/2022 01,106.29,98.09,9215.0
1128,04/17/2022 02,108.77,98.19,9087.0
1129,04/17/2022 03,108.63,98.29,9051.0
1130,04/17/2022 04,108.55,98.39,9044.0
1131,04/17/2022 05,108.55,98.47,9070.0
1132,04/17/2022 06,109.39,98.54,9131.0
1133,04/17/2022 07,110.03,98.59,9185.0
1134,04/17/2022 08,101.86,98.64,9240.0
1135,04/17/2022 09,99.7,98.67,9392.0
1136,04/17/2022 10,96.8,98.57,9493.0
1137,04/17/2022 11,91.37,98.57,9577.0
1138,04/17/2022 12,97.22,98.49,9626.0
1139,04/17/2022 13,100.74,98.41,9635.0
1140,04/17/2022 14,100.78,98.38,9579.0
1141,04/17/2022 15,97.39,98.3,9480.0
1142,04/17/2022 16,111.2,98.35,9512.0
1143,04/17/2022 17,96.93,98.39,9584.0
1144,04/17/2022 18,103.8,98.45,9602.0
1145,04/17/2022 19,103.07,98.53,9526.0
1146,04/17/2022 20,102.57,98.59,9507.0
1147,04/17/2022 21,107.42,98.66,9635.0
1148,04/17/2022 22,104.74,98.74,9715.0
1149,04/17/2022 23,104.74,98.82,9519.0
1150,04/17/2022 24,113.77,98.92,9295.0
1151,04/18/2022 01,95.68,99.0,9136.0
1152,04/18/2022 02,95.0,99.08,9049.0
1153,04/18/2022 03,94.1,99.15,9044.0
1154,04/18/2022 04,93.48,99.22,9066.0
